date,symb
2021-01-04 00:00:00,RIG2; ATO; OTP; MOL; EMEIS; CO; VPLAY-B; DCC; BME; GMBL; VWS; HEXA-B; INVE-B; MC; EQT; UN0; SAND; HM-B; ASSA-B; CEZ; ASML; COLO-B; EVO; GFTU; OR; ESSITY-B; ACN; SAP; SEB-A; ATCO-B; MDT; EMBRAC-B; SHB-A; SWED-A; 1913; NIBE-B; SINCH; BUD; EPI-A; NVO; LATO-B; SNY; TELIA; PRX; RMS; ALE; SCA-B; KOMB; ALFA; IDEXY; DOGEF; CARL-B; SIE; BALD-B; SKF-B; CAST; TRYG; CDI; TTE; VOLV-A; GN; SKA-B; ATORX; AIR; BOL; LIFCO-B; DTE; LUND-B; ENEL; KER; IBE; SPOT; SU; INDT; ALV; INDU-A; AI; ADYEN; AMBU-B; MAERSK-B; SOBI; EL; BEIJ-B; PKN; SECU-B; ADS; SAGA-B; DEMANT; PHG; HEIA; QIWI; SAF; GETI-B; PNDORA; SF; SHL; BAS; DHL; ETN; DSY; BAYN; KBHL; HOLM-B; NOBI; AAK; NESTE; DG; SAN; IFX; DHER; RACE; NXPI; BNP; FLUT; AXFO; EKTA-B; KGH; FABG; RI; MBG; STLA; BAKKA; EXPGF; TREL-B; CS; CLNX; ERIC; VNA; BHG; AZA; DOM; RBREW; PKO; SAAB-B; BMW; BILL; TT; BN; VITR; APTV; NETC; THULE; DNP; ADDT-B; DSV; TABAK; JCI; SAVE; MUV2; FNOX; KNEBV; CDR; HPOL-B; PDX; CRH; GMAB; BMPS; ALK-B; WIHL; AFRY; ZAL; E; HUFV-A; AMS; ROCK-B; RWE; ISP; TPEIR; DB1; ENR; SUBC; EDPR; MYCR; ENGI; WLN; BBVA; FMS; ACA; MONET; RYAAY; ALO; ING; BURE; ALMB; BEI; NEXI; CAP; BNTX; KBCSF; PZU; EOAN; FRE; VOW3; BRAV; SBB-B; AENA; ING; TKWY; DB; KRZ; CON; CVAC; NOK; AD; PEAB-B; ATRLJ-B; NOLA-B; ARGX; LR; EDP; STE; IR; ELE; MRK; ISS; MT; BICO; TEF; ALIF-B; SGO; NDA-FI; DWNI; KBX; SPL; G; ZEAL; ICLR; PNDX-B; UCB; WKL; MTG-B; PGE; JDEP; TEP; ARJO-B; HNR1; KINV-A; CPS; MTRS; SY1; BAVA; JYSK; NTGY; FER; EBK; DUST; HO; SSAB-B; DFDS; AKZA; RILBA; HEN3; NKT; MIPS; BIM; UPM; SCHO; FORTUM; JDAN; LOOMIS; LPP; SYSR; PUM; ERF; CIBUS; MONC; PEO; VIT-B; FLS; JHX; VIE; SRG; LIAB; CABK; BOOZT; SRT; TROAX; NZYM; OEWA; NCC-B; QGEN; STX; KRX; SPM; GLE; MTX; HFG; AMUN; BIOT; CPR; HLAG; UBI; AMS; EDEN; TRN; EG7; EN; 8TRA; ASND; RNO; CHEMM; HEI; EVK; XVIVO; JAZZ; BABWF; GRNG; HUSQ-A; UCG; ALLE; ADP; VIV; AFXA; GBLB; BVI; GLOB; BOL; KGX; SOF; ASM; 1COV; SAMPO; OMV; DIA; UMI; BNR; LEG; PST; REC; PUB; KPN; LHA; NEOEN; AER; CA; RAA; CRED-A; JOMA; MBK; ENX; INW; PRY; EBO; BETS-B; TUI1; KNOW; JEM; TS; GFC; BILI-A; AMP; RCO; OPL; REP; PAH3; NN; FBK; BC8; LOCAL; BUFAB; RAND; RED; FR; GET; TMV; BIOA-B; TLX; NP3; AC; ELI; NEM; VOLO; GLPG; STG; EVO; AM; FGR; SK; FRVIA; AF; COV; ALV; TRIAN-B; AKE; AYV; TIGO; ELISA; METSO; GARO; KAR; IMCD; AT1; THUNDR; AGS; FDJ; BDX; CBK; CLA-B; CCC; INWI; NANOFS; SOI; SW; NTG; WDP; TIT; UTDI; ANA; NB2; SPNO; HLE; ASRNL; PRGO; SYDB; IPN; DWS; BO; PRIC-B; TPE; FIE; AEG; COLR; GZ5; OEM-B; ACS; LXS; HOT; PROB; EVD; VAR1; DUNI; TKA; GRFS; WCH; NMAN; PAAL-B; ABN; FG; WWG; G24; MB; RRTL; NDX1; G1A; SWEC-A; OTE; VPK; JMIA; VAS; WRT1V; TX; IP; FRA; RAW; COL; ADJ; KOJAMO; MIL; CLC; DEC; TEG; AED; HUH1V; BMED; AQ; ACP; LI; TKO; COP; ACKB; PIRC; PEP; LIGHT; ETL; CLAS-B; AALB; HER; SAX; CBRAIN; LAT; VALMT; ENA; MAP; ECV; MF; PLW; TUB; SCR; COFB; 1U1; HYQ; EIFF; OPM; RF; DLG; RHM; REY; KTY; BESI; GTC; WAF; BHW; NLFSK; MCAP; TEN; SEZI; A2A; IG; FDR; A5G; CAR; ODET; GYC; BZU; PROX; MRL; LDO; MTLS; ALKS; AZ2; TYRES; HTRO; JSW; ENG; SPG; RDC; FCC; VLTSA; LEC; MYM; BRE; ERG; ATE; SHUR; SLR; GCO; GXI; ICAD; TA1; GIL; ACE; RUI; BIRG; LOTB; VRLA; B4B; GVS; G5EN; ELIS; NEU; RXL; CORE-PREF; MELE; OBS; ADNT; VGP; EVN; XANO-B; VEON; PSM; DMP; CLLS; NK; PPC; WIB; LEN; SPIE; BMAX; PCF; CDON; OPAP; MNV6; NDA; CEC; TRI; STEAV; WPL; GTT; SOP; TIETO; CRBN; JUVE; SIX2; VID; SFER; BGN; EBRO; MMB; NEX; DANS; ANNE-B; GL9; FLY; KRU; VIS; BFT; BC; FLU; FLW1; BERG-B; GREEN; CLN; ARCAD; BREB; BRIN-B; CIE; IMO1; WSV2; GFG; SPB; IRE; TXT; NEWA-B; DUE; ALM; BKT; VK; BZY; ALB; ALPHA; PKTM; PLEJD; FPE; DIE; MNTC; EUROB; KESKOA; CMPR; BALCO; ALTA; 0B2; COVH; UNI; SZU; PEUG; AMRN; DNORD; CRL; FNOVA-B; CSTM; KWS; VIRP; SES; AZM; BAMI; BIOPOR; P1Z; APAM; DOM; KRN; GDS; SOLV; BFIT; QURE; NPAPER; KCR; TESB; S92; VBK; ARG; GEST; ETE; TFBANK; SESG; ALFEN; XD4; MONT; GDEV; SANOMA; ROVI; BFSA; KBCA; EUR; ACX; BCP; FTK; BOSS; VAC; ARISE; KEMIRA; DOXA; BULTEN; BPE; SOLAR-B; FNTN; ENAV; JUN3; TGYM; XIOR; CGCBV; BB; LOG; RZ8G; YSN; POST; PRODEA; SAB; EQS; HAG; GLJ; STP; NXI; SES; QTCOM; UN9; UNI; T2G; RHF; AIXA; LOUP; MYTIL; BAR; MVV1; TENERGY; CMR; 1SO; IDL; GIMB; SBS; PFV; NHH; FREY; TWEKA; FCT; EAT; COR; GEA; 5JB; TOPS; JEN; FNAC; SDF; FAGR; IMTX; ELUX-A; WUW; ELIOR; STAR-B; MTHH; CLB; MOL; TETY; REG1V; OUT1V; COK; NVG; PHM; 13B; STM; MMT; VCT; NA9; SOL; SOL; BEKB; VAIAS; SCYR; CE; BUR; CARM; CAF; AOF; RENE; ERA; ELPE; RWAY; NOEJ; 11B; NEXA; PHH2; C43; MEL; IDR; TTALO; MRUS; HHFA; AOJ-B; GRE; AJA-B; TFI; ALG; HBH; SZG; CRTO; NWG; BTS; RROS; OCI; NOS; ALESK; IPS; ORNAV; TOM2; ITM; RHK; MOH; ZV; APR; CTY1S; FSKRS; FYB; ARTO; SON; KTN; ABS; WBD; PHAR; ATS; CRLA; PNL; PSG; AFMD; AM8; WAC; ANIM; VETO; ILM1; DEQ; MARR; GPW; CASH; CMBT; N4G; 1AT; TC1; ARH; MUM; BFG; CEM; ZIL2; UPG; YIT; TITC; TNXT; SLV; TKTT; CMCOM; LSS; VIO; FAST; EUZ; VIH1; ZWS; KIN; FII; ONTEX; PBB; FAE; SIGHT; NXU; ADX; PSHG; ST5; NACON; AREIT; TIMA; COFA; ARP; PFI; AGR; MCI; SOLB; DBG; MTU; BPSO; QIIWI; MUSTI; TSL; EKT; PON1V; NBTX; CPINV; TRE; UBS; TEL2-A; H24; SPA; GEKTERNA; PIA; TOKMAN; IVA; BSL; GBF; FREY; DHG; H2O; ECEA; SAVE; DOC; VOS; PREV-B; ATRY; OHB; INH; ENENTO; GWK3; LPK; MAGI; WEW; PCR; SDG; SLIGR; ELEC; EXL; CRJ; ILTY; KCO; WAVE; WWL; DAL; NBG6; OLVAS; BEN; SSH; OHLA; MBR; PRTA; XFAB; ASC; DEZ; ENT; ALMA; NEXTA; SVE; MSAB-B; AGRO; AVDL; SBT; SBLK; ADN1; ALCRB; CAAP; BASS; ENC; RET; PKP; PNE3; TNOM; VIRI; HABA; BIO; AGFB; BNB; BON; CDA; PRO; VLK; MVC; TTK; CRNO-B; HANZA; BFF; DRW8; HOME; CEN; CWC; JST; ENO; EQV1V; HG1; PARKEN; MBB; BVB; VU; GTY; BOS; AAD; MDN; ANORA; RECT; IMMO; THEP; DVL; LWB; ADMIE; AEDAS; INFRA; AKTIA; KOF; MDM; SEM; AKW; SL; DOM; BKS; SEQUA; DAN; ALTR; DKG; ITRM; KTA; REMEDY; MAIRE; MUB; BOI; WSU; MRN; VGO; VTR; MX; PCX; RLIA; TRIB; TLGO; MLP; NRO; T5N; KAMUX; BSS; ELN; ZEP; EDR; ELHA; ALDLT; FAA; C0M; MERY; QDT; PRT; SBO; UBK; GCOR; ALSEN; SHF; ELG; ELLAKTOR; SNK; PRQR; LPE; TOA; AMB; AB9; M8G; BORG; SKB; WIIT; NRG; 2GB; ALNT; D6H; BST; SQNS; TINC; SAMS; AEGN; ALGIL; ABS2; HOMI; FACC; WLT; PBX; SIP; PLAKR; SCANFL; LEI; DMRE; AC5; ORIA; PCZ; CAT31; LOGI-A; BDT; ALHGR; NIL-B; SMCP; PSAN; ADV; BLC; RAIVV; SMHN; DAC; IPHA; CRI; MRB; DETEC; SEM; MCM; SQRL; HAW; ADE; GAM; PHN; ECONB; CGM; MEKKO; IBAB; CENER; HNL; BKHT; ASPS; FILA; SUR; MN; NFN; ERB; ECNL; IGD; VANTI; HPHA; OMASP; INEA; BRNL; IVU; 5PG; DIB; VIL; GMM; ALVDM; SRP; FMONC; IFRX; STO3; GFT; IXX; M5Z; SCHP; CTT; VERK; ADB; COM; MNBA; ALMDG; PSG; CNDF; FLUX; ALKAL; BDB; GREEN; SFL; MUX; GLO; BIG; AVIO; F3C; LRE; A1OS; ETG; 7GW; SIM0; SB1; AKEL-D; STG; INF; ALHEX; GSJ; DECB; CYR; UNI; JCQ; NITRO; SUY1V; R4; UZU; COBH; GNFT; METSA; VMX; ORY; UNT; FQT; PVN; UBS; ALFRE; ROS; TYA; VAN; KENDR; NTG; O4B; INKAT; TNG; OTOEL; SNT; ZAG; ALDNE; JEN; RCS; V3V; RJF; LBW; KSB; ARM; SGN; QBY; ACX; OVS; ALLDL; OKDBV; ASCE; NXT; BHD; AEIN; UNIR; VIK1V; KTCG; GEO; ATTICA; BNN; EXAE; MAN; BBT; KRI; ATEME; EKI; ECR; A7A; PARP; MED; EDAP; FM; LINDEX; EIS; GKI; ALBIO; OEL; BWB; KSC; IWB; DIGIA; AGIL; LKD; PAT; ACT; CEA; PIG; M12; KUL; SCP; LUS1; MXHN; CIV; ALERS; ALBFR; AAG; DAM; ALPDX; IBG; RBO; FOBK; PYT; MBWS; EXA; ALATA; OSE; TTR1; SJJ; YORE; FEW; VAF; PARRO; ALBI; BIJ; ITD; MCR; SFPI; EM; FKA; CRZK; RSL2; DSX; NOHO; OPTOMED; INCLU; ALLIX; PRM; ALBAV; GIGA; ALCJ; MDF; VIB3; ROU; LACR; BSD; ALGBE; GOB; ULG; LQAG; YRM; QRS; CFEB; NTZ; IBU; ATLD; TRVG; HVID; LIN; JDC; ZYE1; CRAV; PWG; S9I; TITAN; GUI; NEON; TEXF; SOM; ALGEV; VRAP; CBE; DBVT; CMO; ISUR; ALVU; MIKO; FC9; SWA; GOP; APM; ALPM; ART; CY1K; GIF; CBOT; PRO; FHW; MDG1; VVV3; ALMRB; MLCMB; AJ91; UNITED; ALREA; YVIT; BSS; ALFLE; VOC; AVAX; DEX; ECK; HMU; GASS; H9W; ALAUR; IUR; CRTO; CLIQ; CED; ALDEL; AL2SI; KWG; EDNR; MSH; CRSU; ALHYP; SHIP; ESY; ALCIS; SSL; WOL; NEP; HCO; 6BO; NF4; GE; ALSTW; AGR; MBK; GPE; QRF; ATH; ALECR; HP3A; CRLO; LTH; SEFER; QB7; NTH; ESON; NWX; DLX; TOUP; PZS; WXF; INTRK; EBS; CTNK; AAA; HYDRA; APETIT; KGR; SLBEN; EXM; OBS; CRAP; ALATI; ALPJT; NXTMH; GME; PWO; PTR; ACAN; ALSOG; VVD; NBH; MAN; DHH; DKUPL; MZX; SYT; FPH; BEZ; FEV; ALKEY; CI7; DIE; PRC; ISHA; MSAG; ALPRO; BST; BYW; ALWIT; ACWN; OTS; NWRN; SF3; ART; MLL; TRG; DR0; EDL; PWS; 8FE; ALNSE; VG8; WUG3; HXCK; PXS; DAR; ALMOU; TBL; GBQ; EDD3; ESEA; RAT; IFS; CAMB; ALNTG; UUU; YOC; PAL; HST; ALPRE; WPB; WOLF; PSAT; ALMII; ORRON; SWUT; H2RB; ALU10; SMWN; WIG1; CEK; E4C; 4DS; ALPOU; M4N; FCP; BTG; DFTK; COH; SCB; BMM; DIA; XTP; CBDG
2021-01-05 00:00:00,RIG2; ATO; OTP; MOL; EMEIS; CO; VPLAY-B; DCC; BME; GMBL; VWS; HEXA-B; INVE-B; MC; EQT; UN0; SAND; HM-B; ASSA-B; CEZ; ASML; COLO-B; EVO; GFTU; OR; ACN; ESSITY-B; SAP; SEB-A; ATCO-B; MDT; EMBRAC-B; SHB-A; SWED-A; 1913; BUD; NIBE-B; EPI-A; SINCH; NVO; LATO-B; SNY; TELIA; PRX; ALE; RMS; SCA-B; KOMB; ALFA; IDEXY; CARL-B; DOGEF; SIE; SKF-B; BALD-B; CAST; TRYG; TTE; CDI; VOLV-A; SKA-B; GN; AIR; ATORX; BOL; LIFCO-B; DTE; LUND-B; SPOT; ENEL; KER; SU; IBE; ALV; INDT; INDU-A; AI; ADYEN; MAERSK-B; AMBU-B; PKN; SOBI; BEIJ-B; EL; SECU-B; SAGA-B; ADS; DEMANT; PHG; QIWI; HEIA; SAF; GETI-B; PNDORA; SHL; SF; BAS; ETN; DHL; BAYN; DSY; NESTE; DHER; KBHL; NOBI; SAN; HOLM-B; AAK; IFX; DG; NXPI; RACE; BNP; FLUT; KGH; EKTA-B; FABG; AXFO; STLA; MBG; RI; BAKKA; TREL-B; ERIC; EXPGF; CS; BHG; VNA; CLNX; AZA; DOM; RBREW; PKO; SAAB-B; TT; BMW; BILL; BN; APTV; VITR; THULE; NETC; JCI; SAVE; DNP; ADDT-B; TABAK; BMPS; DSV; MUV2; GMAB; CRH; KNEBV; PDX; HPOL-B; E; ALK-B; ZAL; CDR; FNOX; WIHL; AFRY; AMS; HUFV-A; TPEIR; ISP; RWE; ENR; ROCK-B; SUBC; DB1; MYCR; BBVA; FMS; EDPR; WLN; ENGI; ACA; MONET; RYAAY; ING; ALMB; ALO; BURE; BEI; BNTX; FRE; KBCSF; CAP; PZU; TKWY; NEXI; NOK; DB; EOAN; BRAV; VOW3; CVAC; AENA; ING; CON; SBB-B; PEAB-B; AD; EDP; KRZ; ATRLJ-B; NOLA-B; STE; IR; MT; LR; ARGX; MRK; TEF; ELE; BICO; ALIF-B; ISS; SGO; NDA-FI; DWNI; SPL; KBX; PNDX-B; ICLR; ZEAL; G; UCB; BAVA; MTG-B; WKL; ARJO-B; JDEP; PGE; HNR1; TEP; KINV-A; SY1; CPS; JYSK; DUST; NTGY; FER; EBK; HO; MIPS; DFDS; MTRS; SSAB-B; BIM; RILBA; AKZA; NKT; JDAN; UPM; LOOMIS; HEN3; FORTUM; LPP; ERF; SCHO; PUM; VIT-B; PEO; SYSR; CIBUS; MONC; JHX; VIE; SRG; CABK; FLS; LIAB; BOOZT; TROAX; SRT; HFG; SPM; NZYM; OEWA; NCC-B; QGEN; STX; GLE; AMUN; MTX; AMS; BIOT; KRX; HLAG; UBI; CPR; EDEN; TRN; EN; RNO; 8TRA; EG7; BABWF; HEI; ASND; JAZZ; GRNG; HUSQ-A; EVK; CHEMM; XVIVO; ALLE; UCG; ADP; GLOB; AFXA; VIV; GBLB; OMV; BVI; ASM; KGX; BOL; 1COV; SOF; UMI; SAMPO; DIA; LEG; BNR; REC; CA; AER; PST; PUB; KPN; LHA; NEOEN; CRED-A; BETS-B; JOMA; REP; MBK; TS; PRY; RAA; INW; KNOW; ENX; EBO; GFC; JEM; BILI-A; TUI1; PAH3; OPL; AMP; NN; RCO; BC8; LOCAL; TMV; RAND; BUFAB; FBK; FR; RED; GET; BIOA-B; TLX; NEM; NP3; VOLO; AC; AM; ELI; STG; GLPG; ALV; COV; EVO; FGR; SK; FRVIA; AF; TIGO; TRIAN-B; AYV; AKE; KAR; ELISA; GARO; CBK; THUNDR; METSO; AGS; AT1; IMCD; CLA-B; BDX; SW; FDJ; INWI; NB2; SOI; CCC; WDP; TIT; UTDI; NTG; HLE; SPNO; ANA; NANOFS; PRIC-B; ASRNL; DWS; SYDB; PRGO; BO; IPN; AEG; FIE; COLR; TPE; ACS; HOT; OEM-B; LXS; PROB; VAR1; EVD; ABN; GZ5; TKA; NDX1; WCH; GRFS; DUNI; NMAN; PAAL-B; MB; G24; WWG; RRTL; TX; FG; G1A; JMIA; SWEC-A; OTE; WRT1V; VAS; FRA; VPK; CLC; COL; IP; ADJ; RAW; KOJAMO; MIL; LI; AED; COP; ACP; CBRAIN; TEG; DEC; PEP; AQ; HUH1V; LAT; ACKB; BMED; ENA; CLAS-B; ETL; LIGHT; PIRC; TKO; AALB; SAX; MAP; HER; SCR; COFB; ECV; MF; VALMT; DLG; 1U1; TUB; PLW; OPM; EIFF; HYQ; GTC; WAF; BHW; KTY; NLFSK; RF; RHM; BESI; REY; MCAP; MTLS; TEN; A2A; FDR; IG; SEZI; MRL; CAR; SLR; ODET; GYC; LDO; PROX; BZU; A5G; FCC; RDC; SPG; ALKS; AZ2; TYRES; HTRO; ENG; LEC; BRE; SHUR; MYM; VLTSA; ERG; JSW; B4B; ATE; BIRG; ICAD; GCO; GIL; GVS; RUI; TA1; ADNT; NEU; ACE; GXI; G5EN; LOTB; ELIS; CORE-PREF; PCF; MELE; VEON; PSM; VRLA; OBS; RXL; EVN; XANO-B; VGP; DMP; NK; CLLS; PPC; CEC; LEN; BMAX; WIB; NDA; OPAP; SPIE; CDON; GTT; TRI; MNV6; STEAV; SOP; TIETO; SIX2; CRBN; DANS; JUVE; MMB; NEX; KRU; SFER; WPL; BGN; GL9; VID; FLY; EBRO; ANNE-B; GREEN; VK; VIS; FLW1; ARCAD; GFG; BERG-B; FLU; CLN; BFT; BC; BRIN-B; BKT; CMPR; BREB; CIE; SPB; WSV2; IMO1; NEWA-B; ALTA; IRE; BZY; ALM; TXT; PKTM; ALB; PLEJD; AMRN; FPE; DIE; CSTM; MNTC; DUE; BALCO; KESKOA; EUROB; SZU; ALPHA; DOM; DNORD; UNI; KWS; COVH; PEUG; 0B2; VIRP; FNOVA-B; QURE; KRN; BAMI; AZM; P1Z; BFIT; VBK; SES; TESB; NPAPER; APAM; SOLV; S92; KCR; GEST; GDS; BIOPOR; ALFEN; TFBANK; CRL; ARG; SESG; DOXA; ROVI; BCP; MONT; BFSA; GDEV; SANOMA; XD4; ETE; ACX; KBCA; FTK; BOSS; EUR; XIOR; T2G; BPE; SOLAR-B; JUN3; BULTEN; KEMIRA; FNTN; ENAV; VAC; TGYM; ARISE; CGCBV; NXI; LOG; SAB; RZ8G; EQS; BB; PRODEA; HAG; POST; STP; AIXA; QTCOM; UN9; YSN; RHF; LOUP; MYTIL; GLJ; SES; TENERGY; BAR; PFV; UNI; TOPS; MVV1; CMR; SBS; GIMB; SDF; NHH; GEA; FREY; 1SO; CLB; FCT; TWEKA; IDL; FNAC; EAT; 5JB; JEN; ELIOR; COR; FAGR; ELUX-A; COK; IMTX; MTHH; WUW; TETY; MOL; STAR-B; PHM; REG1V; OUT1V; SOL; VAIAS; CARM; NVG; SOL; ERA; VCT; 13B; BEKB; STM; NA9; AOF; MMT; SCYR; BUR; CAF; CE; ELPE; RENE; NOEJ; RWAY; PHH2; C43; IDR; MEL; 11B; TTALO; HHFA; OCI; AOJ-B; NEXA; TFI; ALG; SZG; AJA-B; MRUS; FYB; ALESK; HBH; GRE; NOS; NWG; RROS; APR; BTS; KTN; TOM2; MOH; RHK; IPS; ITM; ZV; ATS; ORNAV; CTY1S; CRTO; SON; FSKRS; WBD; ABS; ARTO; PHAR; AM8; ILM1; PSG; CRLA; PNL; WAC; MARR; ANIM; CASH; GPW; VETO; DEQ; AFMD; ZIL2; MUM; TC1; ARH; BFG; SLV; CEM; 1AT; CMBT; UPG; EUZ; ADX; ZWS; TKTT; TITC; YIT; LSS; TNXT; NBTX; VIH1; FII; VIO; N4G; FAST; CMCOM; PBB; NXU; ONTEX; KIN; SIGHT; FAE; PSHG; ARP; AREIT; COFA; AGR; NACON; TIMA; MCI; TRE; SOLB; ST5; PFI; DBG; BPSO; EKT; MUSTI; PON1V; UBS; MTU; QIIWI; CPINV; TSL; IVA; PIA; TEL2-A; GBF; SPA; FREY; GEKTERNA; BSL; MAGI; TOKMAN; H24; DHG; INH; SAVE; WEW; VOS; H2O; WWL; CRJ; DOC; OHB; SLIGR; GWK3; ENENTO; LPK; PREV-B; ECEA; WAVE; PCR; ATRY; ILTY; SVE; ELEC; DAL; KCO; XFAB; BEN; NBG6; SDG; EXL; OLVAS; SSH; OHLA; SBLK; PRTA; ASC; ALMA; CRNO-B; DEZ; MBR; ENT; AGRO; MSAB-B; SBT; AVDL; ADN1; PNE3; NEXTA; PKP; VIRI; RET; BASS; ALCRB; AGFB; CAAP; BNB; HABA; ENC; BON; TNOM; VLK; BIO; DRW8; CDA; TTK; PRO; CWC; CEN; AAD; HOME; HANZA; ENO; VU; EQV1V; PARKEN; MVC; TRIB; JST; HG1; BFF; MDN; MDM; BVB; MBB; GTY; LWB; KOF; THEP; BOS; SEQUA; AKW; ANORA; AKTIA; AEDAS; ADMIE; RECT; DVL; IMMO; INFRA; SEM; SL; DAN; KTA; DOM; BKS; BOI; ALTR; ITRM; TLGO; MLP; PCX; MAIRE; REMEDY; VGO; MX; DKG; WSU; MRN; MUB; KAMUX; RLIA; VTR; T5N; NRO; BSS; ZEP; ELN; QDT; MERY; C0M; ALSEN; TOA; EDR; UBK; SBO; ALDLT; ELHA; FAA; SHF; PRT; SNK; PRQR; GCOR; WLT; ELG; ELLAKTOR; SKB; BORG; LPE; AMB; AB9; ALGIL; 2GB; NRG; SQNS; WIIT; ALNT; M8G; ABS2; D6H; BST; TINC; SAMS; AC5; DAC; HOMI; FACC; SIP; PBX; BDT; AEGN; PLAKR; ORIA; LEI; SCANFL; CAT31; SMCP; DETEC; RAIVV; MRB; NIL-B; CENER; IPHA; BLC; LOGI-A; DMRE; PCZ; ALHGR; SMHN; PSAN; ADV; CRI; HAW; ADE; MCM; SEM; SQRL; GAM; PHN; CGM; IBAB; MEKKO; IFRX; HNL; ECONB; BKHT; SUR; IGD; FILA; MN; ERB; ECNL; ASPS; 5PG; SFL; VANTI; M5Z; IVU; OMASP; ALVDM; HPHA; SRP; INEA; BRNL; NFN; VIL; DIB; GMM; FMONC; STO3; VERK; GFT; ADB; SCHP; CTT; IXX; COM; FLUX; MUX; ALMDG; CNDF; GREEN; MNBA; SIM0; ETG; BDB; ALKAL; AVIO; PSG; GLO; BIG; STG; A1OS; LRE; 7GW; F3C; GSJ; UNI; AKEL-D; SB1; CYR; PVN; NITRO; INF; DECB; JCQ; ALHEX; GNFT; UZU; COBH; SUY1V; VMX; FQT; R4; METSA; UNT; UBS; ORY; ROS; ALFRE; TYA; KENDR; TNG; O4B; NTG; VAN; ACX; INKAT; ALLDL; OTOEL; KSB; ALDNE; ZAG; SNT; QBY; RCS; LBW; JEN; AEIN; OKDBV; BWB; V3V; NXT; RJF; OVS; KTCG; ARM; ASCE; SGN; BHD; UNIR; BBT; GEO; EIS; VIK1V; ATTICA; MAN; A7A; ECR; EDAP; GKI; EXAE; OEL; BNN; EKI; SCP; IWB; PARP; KRI; LINDEX; ATEME; FM; MED; LKD; KSC; DIGIA; PAT; AGIL; ACT; LUS1; CEA; ALBIO; KUL; PIG; MXHN; M12; CIV; ALERS; ALBFR; AAG; IBG; SJJ; ALPDX; DAM; RBO; PYT; OSE; FOBK; TTR1; MBWS; FEW; ALATA; YORE; VAF; BIJ; EXA; MCR; PARRO; DSX; ITD; CRZK; RSL2; EM; ALBI; FKA; OPTOMED; ALBAV; SFPI; PRM; INCLU; NOHO; ALLIX; ALCJ; LACR; GIGA; BSD; VIB3; LQAG; ALGBE; IBU; ROU; MDF; NEON; NTZ; ULG; GOB; QRS; YRM; CFEB; TRVG; ATLD; JDC; LIN; ZYE1; S9I; CRAV; GIF; GUI; PWG; TITAN; HVID; DBVT; ALGEV; SOM; TEXF; VRAP; ISUR; CBE; CMO; ALVU; MIKO; FC9; GOP; ART; APM; ALPM; SWA; ALMRB; CY1K; MDG1; VVV3; CBOT; PRO; DEX; AJ91; VOC; UNITED; MLCMB; FHW; ALREA; YVIT; IUR; BSS; ALFLE; GASS; SHIP; AVAX; ALAUR; ECK; HMU; H9W; CED; CLIQ; ALDEL; KWG; MSH; CRSU; EDNR; CRTO; ALHYP; AL2SI; 6BO; ESY; ALCIS; SSL; NEP; NF4; HCO; WOL; ALSTW; NTH; AGR; MBK; GE; GPE; ATH; ALECR; QRF; ESON; CRLO; LTH; SEFER; HP3A; PZS; QB7; DLX; NWX; TOUP; WXF; ALATI; EXM; APETIT; AAA; PWO; INTRK; HYDRA; CTNK; OBS; SLBEN; PTR; KGR; CRAP; CI7; GME; EBS; ALPJT; ACAN; VVD; MZX; NBH; DKUPL; NXTMH; ALSOG; MAN; SYT; DHH; FPH; FEV; BEZ; ALKEY; ISHA; PRC; DIE; MSAG; BST; ALPRO; BYW; ALWIT; SF3; MLL; ACWN; ART; NWRN; DR0; TRG; EDL; PXS; OTS; PWS; ALNSE; 8FE; HXCK; WUG3; VG8; DAR; ALMOU; TBL; ESEA; EDD3; GBQ; CAMB; RAT; IFS; ALNTG; UUU; YOC; HST; ALPRE; WPB; PSAT; PAL; WOLF; ORRON; SWUT; ALMII; H2RB; ALU10; SMWN; CEK; WIG1; E4C; ALPOU; 4DS; M4N; FCP; BTG; DFTK; COH; SCB; BMM; DIA; XTP; CBDG
